product_a,product_b,co_occurrence_count,support_a,support_b,support_ab,lift,pair_type
21671 - RED SPOT CERAMIC DRAWER KNOB,21672 - WHITE SPOT RED CERAMIC DRAWER KNOB,426,0.01999559325768426,0.022391759391869562,0.011732951415665969,26.205035934656863,Variant
21137 - BLACK RECORD COVER FRAME,82001S - SILVER RECORD COVER FRAME,100,0.01674562079982373,0.006279607799933899,0.0027542139473394293,26.191712834718373,Variant
21122 - SET/10 PINK POLKADOT PARTY CANDLES,21123 - SET/10 IVORY POLKADOT PARTY CANDLES,145,0.022226506555029196,0.006913077007821968,0.003993610223642172,25.991005001061428,Variant
84997A - CHILDRENS CUTLERY POLKADOT GREEN,84997B - CHILDRENS CUTLERY RETROSPOT RED,420,0.016222320149829238,0.028010355844441996,0.011567698578825603,25.45747755057069,Variant
84031B - CHARLIE LOLA BLUE HOT WATER BOTTLE,84032B - CHARLIE + LOLA RED HOT WATER BOTTLE,113,0.007463919797289853,0.016442657265616393,0.003112261760493555,25.359293391928894,Variant
85049D - BRIGHT BLUES RIBBONS,85049G - CHOCOLATE BOX RIBBONS,142,0.011016855789357717,0.01404649113143109,0.00391098380522199,25.273215686274508,Variant
21121 - SET/10 RED POLKADOT PARTY CANDLES,21124 - SET/10 BLUE POLKADOT PARTY CANDLES,376,0.02398920348132643,0.017296463589291617,0.010355844441996255,24.958148990471454,Variant
85049C - ROMANTIC PINKS RIBBONS,85049H - URBAN BLACK RIBBONS,114,0.013771069736697146,0.009199074584113695,0.0031398038999669495,24.785101796407186,Variant
85049B - LUSH GREENS RIBBONS,85049H - URBAN BLACK RIBBONS,77,0.00930924314200727,0.009199074584113695,0.0021207447394513607,24.764518300676755,Variant
15056P - EDWARDIAN PARASOL PINK,20679 - EDWARDIAN PARASOL RED,167,0.009474495978847636,0.019665087584003524,0.004599537292056847,24.686649078235952,Variant
22191 - IVORY DINER WALL CLOCK,22193 - RED DINER WALL CLOCK,258,0.01704858433403107,0.016910873636664096,0.0071058719841357275,24.64694026826919,Variant
47591C - BLUE FAIRY CAKE CHILDRENS APRON,47591D - PINK FAIRY CAKE CHILDRENS APRON,122,0.004379200176269693,0.0313429547207227,0.003360141015754104,24.48064020514861,Variant
16156L - WRAP CAROUSEL,16156S - WRAP PINK FAIRY CAKES,10,0.0009915170210421946,0.011374903602511843,0.00027542139473394294,24.420231369383913,Variant
85014A - BLACK/BLUE POLKADOT UMBRELLA,85014B - RED RETROSPOT UMBRELLA,411,0.018811281260328303,0.02476038338658147,0.011319819323565055,24.303216360459075,Variant
10133 - COLOURING PENCILS BROWN TUBE,10134 - COLOURING PENCILS BROWN TUBE,10,0.007932136168337557,0.0014321912526165032,0.00027542139473394294,24.24412393162393,Variant
22191 - IVORY DINER WALL CLOCK,22194 - BLACK DINER WALL CLOCK,66,0.01704858433403107,0.004406742315743087,0.0018177812052440233,24.195557350565426,Variant
84509C - SET OF 4 POLKADOT PLACEMATS,84509G - SET OF 4 FAIRY CAKE PLACEMATS,10,0.0026165032499724577,0.004379200176269693,0.00027542139473394294,24.037073816617013,Variant
46000S - POLYESTER FILLER PAD 40x40cm,46000U - POLYESTER FILLER PAD 30CMx30CM,12,0.010080423047262312,0.0013771069736697146,0.0003305056736807315,23.808524590163934,Variant
21015 - DARK BIRD HOUSE TREE DECORATION,21016 - LIGHT BIRD HOUSE TREE DECORATION,10,0.005122837942051339,0.002258455436818332,0.00027542139473394294,23.805402570154737,Variant
15056BL - EDWARDIAN PARASOL BLACK,20679 - EDWARDIAN PARASOL RED,396,0.023520987110278727,0.019665087584003524,0.01090668723146414,23.57987129277941,Variant
10133 - COLOURING PENCILS BROWN TUBE,10135 - COLOURING PENCILS BROWN TUBE,60,0.007932136168337557,0.008896111049906357,0.0016525283684036575,23.418472652218778,Variant
15056N - EDWARDIAN PARASOL NATURAL,15056P - EDWARDIAN PARASOL PINK,227,0.02823069296022915,0.009474495978847636,0.006252065660460504,23.374690867838915,Variant
22847 - BREAD BIN DINER STYLE IVORY,22848 - BREAD BIN DINER STYLE PINK,46,0.013054974110388895,0.004158863060482538,0.0012669384157761375,23.33484226115629,Variant
84997A - CHILDRENS CUTLERY POLKADOT GREEN,84997C - CHILDRENS CUTLERY POLKADOT BLUE,358,0.016222320149829238,0.026054863941831003,0.009860085931475157,23.328076038148293,Variant
84997C - CHILDRENS CUTLERY POLKADOT BLUE,84997D - CHILDRENS CUTLERY POLKADOT PINK,651,0.026054863941831003,0.02982813704968602,0.017929932797179686,23.07085673458153,Variant
85049F - BABY BOOM RIBBONS,85049H - URBAN BLACK RIBBONS,66,0.008648231794645809,0.009199074584113695,0.0018177812052440233,22.849155192799113,Variant
22926 - IVORY GIANT GARDEN THERMOMETER,22928 - YELLOW GIANT GARDEN THERMOMETER,16,0.005949102126253167,0.0032499724578605267,0.00044067423157430867,22.79221594475832,Variant
84997A - CHILDRENS CUTLERY POLKADOT GREEN,84997D - CHILDRENS CUTLERY POLKADOT PINK,399,0.016222320149829238,0.02982813704968602,0.010989313649884322,22.71074970958806,Variant
21137 - BLACK RECORD COVER FRAME,82001s - SILVER RECORD COVER FRAME,11,0.01674562079982373,0.0007987220447284345,0.0003029635342073372,22.651315789473685,Variant
22192 - BLUE DINER WALL CLOCK,22194 - BLACK DINER WALL CLOCK,54,0.014927839594579707,0.004406742315743087,0.0014872755315632918,22.608763837638378,Variant
21121 - SET/10 RED POLKADOT PARTY CANDLES,21123 - SET/10 IVORY POLKADOT PARTY CANDLES,136,0.02398920348132643,0.006913077007821968,0.003745730968381624,22.586521880331713,Variant
22697 - GREEN REGENCY TEACUP AND SAUCER,22698 - PINK REGENCY TEACUP AND SAUCER,864,0.03723697256802908,0.028313319378649334,0.02379640850501267,22.57076416549628,Variant
85049B - LUSH GREENS RIBBONS,85049G - CHOCOLATE BOX RIBBONS,107,0.00930924314200727,0.01404649113143109,0.002947008923653189,22.53716208376842,Variant
47504G - ENGLISH ROSE TAPE MEASURE,47504K - ENGLISH ROSE GARDEN SECATEURS,11,0.0015699019499834748,0.008565605376225626,0.0003029635342073372,22.5299261014272,Variant
21672 - WHITE SPOT RED CERAMIC DRAWER KNOB,21673 - WHITE SPOT BLUE CERAMIC DRAWER KNOB,383,0.022391759391869562,0.02098711027872645,0.010548639418310014,22.446859271742323,Variant
15056BL - EDWARDIAN PARASOL BLACK,15056P - EDWARDIAN PARASOL PINK,181,0.023520987110278727,0.009474495978847636,0.004985127244684367,22.369928108490825,Variant
84510A - SET OF 4 ENGLISH ROSE COASTERS,84510F - SET OF 4 NEW ENGLAND COASTERS,11,0.013054974110388895,0.0010466012999889832,0.0003029635342073372,22.173439928936265,Variant
85049G - CHOCOLATE BOX RIBBONS,85049H - URBAN BLACK RIBBONS,104,0.01404649113143109,0.009199074584113695,0.0028643825052330064,22.16761770576494,Variant
35004C - SET OF 3 COLOURED  FLYING DUCKS,35004G - SET OF 3 GOLD FLYING DUCKS,16,0.009667290955161396,0.002065660460504572,0.00044067423157430867,22.067540360873693,Variant
21121 - SET/10 RED POLKADOT PARTY CANDLES,21122 - SET/10 PINK POLKADOT PARTY CANDLES,425,0.02398920348132643,0.022226506555029196,0.011705409276192574,21.953287608283997,Variant
84997B - CHILDRENS CUTLERY RETROSPOT RED,84997C - CHILDRENS CUTLERY POLKADOT BLUE,573,0.028010355844441996,0.026054863941831003,0.01578164591825493,21.624439496841223,Variant
21670 - BLUE SPOT CERAMIC DRAWER KNOB,21672 - WHITE SPOT RED CERAMIC DRAWER KNOB,367,0.021097278836620027,0.022391759391869562,0.010107965186735705,21.39681224488485,Variant
23209 - LUNCH BAG VINTAGE DOILY,23681 - LUNCH BAG RED VINTAGE DOILY,82,0.030186184862840144,0.0034978517131210754,0.002258455436818332,21.389562618541294,Variant
85232A - SET/3 POLKADOT STACKING TINS,85232D - SET/3 DECOUPAGE STACKING TINS,18,0.0038008152473284124,0.0061143549630935335,0.0004957585105210973,21.332549941245592,Variant
21671 - RED SPOT CERAMIC DRAWER KNOB,21673 - WHITE SPOT BLUE CERAMIC DRAWER KNOB,320,0.01999559325768426,0.02098711027872645,0.008813484631486174,21.00200284881745,Variant
"16156N - WRAP, FRIENDSHIP ON GREEN",16156S - WRAP PINK FAIRY CAKES,13,0.0015148176710366862,0.011374903602511843,0.0003580478131541258,20.779396874312127,Variant
22193 - RED DINER WALL CLOCK,22194 - BLACK DINER WALL CLOCK,56,0.016910873636664096,0.004406742315743087,0.0015423598105100804,20.696742671009773,Variant
22195 - LARGE HEART MEASURING SPOONS,22196 - SMALL HEART MEASURING SPOONS,452,0.022336675112922772,0.027018838823399803,0.01244904704197422,20.62770443607331,Variant
22193 - RED DINER WALL CLOCK,23341 - PINK DINER WALL CLOCK,42,0.016910873636664096,0.0033325988762807094,0.0011567698578825603,20.52569521091878,Variant
85049E - SCANDINAVIAN REDS RIBBONS,85049H - URBAN BLACK RIBBONS,155,0.022859975762917262,0.009199074584113695,0.0042690316183761155,20.300627660341966,Variant
46000M - POLYESTER FILLER PAD 45x45cm,46000S - POLYESTER FILLER PAD 40x40cm,68,0.009254158863060483,0.010080423047262312,0.001872865484190812,20.07663283892792,Variant
85049A - TRADITIONAL CHRISTMAS RIBBONS,85049E - SCANDINAVIAN REDS RIBBONS,301,0.0183430648892806,0.022859975762917262,0.008290183981491683,19.770447555989726,Variant
84509A - SET OF 4 ENGLISH ROSE PLACEMATS,84509F - SET OF 4 NEW ENGLAND PLACEMATS,10,0.011127024347251295,0.0012669384157761375,0.00027542139473394294,19.537236332328884,Variant
84509A - SET OF 4 ENGLISH ROSE PLACEMATS,84509G - SET OF 4 FAIRY CAKE PLACEMATS,34,0.011127024347251295,0.004379200176269693,0.000936432742095406,19.217759511800235,Variant
22729 - ALARM CLOCK BAKELIKE ORANGE,22730 - ALARM CLOCK BAKELIKE IVORY,240,0.016855789357717307,0.020491351768205355,0.00661011347361463,19.137676576006747,Variant
22191 - IVORY DINER WALL CLOCK,23341 - PINK DINER WALL CLOCK,39,0.01704858433403107,0.0033325988762807094,0.0010741434394623774,18.90561956768448,Variant
22727 - ALARM CLOCK BAKELIKE RED,22729 - ALARM CLOCK BAKELIKE ORANGE,424,0.03751239396276303,0.016855789357717307,0.011677867136719181,18.468841476874648,Variant
15056BL - EDWARDIAN PARASOL BLACK,15056N - EDWARDIAN PARASOL NATURAL,445,0.023520987110278727,0.02823069296022915,0.01225625206566046,18.457828297252526,Variant
22625 - RED KITCHEN SCALES,22626 - BLACK KITCHEN SCALES,161,0.025944695383937424,0.00930924314200727,0.004434284455216481,18.35948944082212,Variant
22726 - ALARM CLOCK BAKELIKE GREEN,22729 - ALARM CLOCK BAKELIKE ORANGE,390,0.03486834857331717,0.016855789357717307,0.010741434394623774,18.276027630641515,Variant
85049E - SCANDINAVIAN REDS RIBBONS,85049F - BABY BOOM RIBBONS,131,0.022859975762917262,0.008648231794645809,0.0036080202710146525,18.250126621134218,Variant
22727 - ALARM CLOCK BAKELIKE RED,22730 - ALARM CLOCK BAKELIKE IVORY,502,0.03751239396276303,0.020491351768205355,0.013826154015643936,17.98688677308828,Variant
35004B - SET OF 3 BLACK FLYING DUCKS,35004C - SET OF 3 COLOURED  FLYING DUCKS,47,0.007519004076236642,0.009667290955161396,0.0012944805552495319,17.808626321446837,Variant
22728 - ALARM CLOCK BAKELIKE PINK,22730 - ALARM CLOCK BAKELIKE IVORY,353,0.026660791010245675,0.020491351768205355,0.009722375234108186,17.796259886252553,Variant
84997B - CHILDRENS CUTLERY RETROSPOT RED,84997D - CHILDRENS CUTLERY POLKADOT PINK,537,0.028010355844441996,0.02982813704968602,0.014790128897212736,17.702198361919393,Variant
22726 - ALARM CLOCK BAKELIKE GREEN,22727 - ALARM CLOCK BAKELIKE RED,836,0.03486834857331717,0.03751239396276303,0.02302522859975763,17.603449995708388,Variant
84029C - BROWN FURRY HOT WATER BOTTLE,84029E - RED WOOLLY HOTTIE WHITE HEART.,26,0.0012944805552495319,0.031425581139142886,0.0007160956263082516,17.603222257444944,Variant
21914 - BLUE HARMONICA IN BOX,21915 - RED  HARMONICA IN BOX,473,0.026523080312878703,0.027955271565495207,0.013027431970915502,17.56997478118974,Variant
22728 - ALARM CLOCK BAKELIKE PINK,22729 - ALARM CLOCK BAKELIKE ORANGE,286,0.026660791010245675,0.016855789357717307,0.007877051889390767,17.52837195484254,Variant
85049D - BRIGHT BLUES RIBBONS,85049E - SCANDINAVIAN REDS RIBBONS,159,0.011016855789357717,0.022859975762917262,0.004379200176269693,17.388469879518077,Variant
22726 - ALARM CLOCK BAKELIKE GREEN,22730 - ALARM CLOCK BAKELIKE IVORY,446,0.03486834857331717,0.020491351768205355,0.012283794205133855,17.192163957261037,Variant
21257 - VICTORIAN SEWING BOX MEDIUM,21258 - VICTORIAN SEWING BOX LARGE,128,0.014597333920898976,0.014266828247218245,0.0035253938525944693,16.92803962992642,Variant
85049B - LUSH GREENS RIBBONS,85049E - SCANDINAVIAN REDS RIBBONS,130,0.00930924314200727,0.022859975762917262,0.003580478131541258,16.824837812789625,Variant
85049C - ROMANTIC PINKS RIBBONS,85049E - SCANDINAVIAN REDS RIBBONS,191,0.013771069736697146,0.022859975762917262,0.00526054863941831,16.710428915662654,Variant
22055 - MINI CAKE STAND  HANGING STRAWBERY,22061 - LARGE CAKE STAND  HANGING STRAWBERY,171,0.01994050897873747,0.014211743968271455,0.004709705849950424,16.61920210715662,Variant
22624 - IVORY KITCHEN SCALES,22626 - BLACK KITCHEN SCALES,186,0.033436157320700675,0.00930924314200727,0.005122837942051339,16.458107093767975,Variant
85049E - SCANDINAVIAN REDS RIBBONS,85049G - CHOCOLATE BOX RIBBONS,191,0.022859975762917262,0.01404649113143109,0.00526054863941831,16.38277344672809,Variant
22727 - ALARM CLOCK BAKELIKE RED,22728 - ALARM CLOCK BAKELIKE PINK,594,0.03751239396276303,0.026660791010245675,0.01636003084719621,16.358229875851023,Variant
21533 - RETROSPOT LARGE MILK JUG,21535 - RED RETROSPOT SMALL MILK JUG,475,0.026275201057618155,0.030516690536520875,0.01308251624986229,16.315778519477178,Variant
47591B - SCOTTIES CHILDRENS APRON,47591C - BLUE FAIRY CAKE CHILDRENS APRON,20,0.0077393411920237964,0.004379200176269693,0.0005508427894678859,16.25282571230332,Variant
21257 - VICTORIAN SEWING BOX MEDIUM,21259 - VICTORIAN SEWING BOX SMALL,155,0.014597333920898976,0.01801255921559987,0.0042690316183761155,16.236051006866308,Variant
22501 - PICNIC BASKET WICKER LARGE,22502 - PICNIC BASKET WICKER SMALL,308,0.02090448386030627,0.025063346920788807,0.008482978957805443,16.190858416945375,Variant
84510A - SET OF 4 ENGLISH ROSE COASTERS,84510B - SET OF 4 FAIRY CAKES COASTERS,31,0.013054974110388895,0.004048694502588961,0.000853806323675223,16.15356353511869,Variant
22726 - ALARM CLOCK BAKELIKE GREEN,22728 - ALARM CLOCK BAKELIKE PINK,533,0.03486834857331717,0.026660791010245675,0.014679960339319158,15.79139412217827,Variant
21380 - WOODEN HAPPY BIRTHDAY GARLAND,21381 - MINI WOODEN HAPPY BIRTHDAY GARLAND,149,0.01790239065770629,0.01462487606037237,0.00410377878153575,15.67403158047226,Variant
22294 - HEART FILIGREE DOVE  SMALL,22295 - HEART FILIGREE DOVE LARGE,261,0.023686239947119093,0.019417208328742976,0.00718849840255591,15.629866402770906,Variant
20676 - RED RETROSPOT BOWL,21246 - RED RETROSPOT BIG BOWL,86,0.026605706731298886,0.005728765010466013,0.002368623994711909,15.540332855550247,Variant
22624 - IVORY KITCHEN SCALES,22625 - RED KITCHEN SCALES,480,0.033436157320700675,0.025944695383937424,0.01322022694722926,15.239614266676458,Variant
84970L - SINGLE HEART ZINC T-LIGHT HOLDER,84970S - HANGING HEART ZINC T-LIGHT HOLDER,642,0.029662884212845655,0.03916492233116668,0.017682053541919138,15.22025943294587,Variant
84029C - BROWN FURRY HOT WATER BOTTLE,84029G - KNITTED UNION FLAG HOT WATER BOTTLE,19,0.0012944805552495319,0.027734934449708055,0.0005233006499944916,14.57567242071457,Variant
85049A - TRADITIONAL CHRISTMAS RIBBONS,85049H - URBAN BLACK RIBBONS,89,0.0183430648892806,0.009199074584113695,0.002451250413132092,14.52685619751488,Variant
23203 - JUMBO BAG VINTAGE DOILY,23582 - VINTAGE DOILY JUMBO BAG RED,123,0.03387683155227498,0.0070783298446623335,0.0033876831552274982,14.12762645914397,Variant
85099C - JUMBO  BAG BAROQUE BLACK WHITE,85099f - JUMBO BAG STRAWBERRY,18,0.0511457530020932,0.0006885534868348573,0.0004957585105210973,14.077415185783522,Variant
22296 - HEART IVORY TRELLIS LARGE,22297 - HEART IVORY TRELLIS SMALL,309,0.02291506004186405,0.02668833314971907,0.008510521097278836,13.915977018337701,Variant
84520B - PACK 20 ENGLISH ROSE PAPER NAPKINS,84520D - PACK OF 20 FAIRY CAKE PAPER NAPKINS,26,0.01988542469979068,0.0025889611104990638,0.0007160956263082516,13.90947132669299,Variant
21258 - VICTORIAN SEWING BOX LARGE,21259 - VICTORIAN SEWING BOX SMALL,128,0.014266828247218245,0.01801255921559987,0.0035253938525944693,13.71844190192814,Variant
85049A - TRADITIONAL CHRISTMAS RIBBONS,85049G - CHOCOLATE BOX RIBBONS,123,0.0183430648892806,0.01404649113143109,0.0033876831552274982,13.14810104221869,Variant
22694 - WICKER STAR,23323 - WHITE WICKER STAR,90,0.023520987110278727,0.008097389005177922,0.0024787925526054866,13.014864025235388,Variant
15056bl - EDWARDIAN PARASOL BLACK,20679 - EDWARDIAN PARASOL RED,22,0.0023961661341853034,0.019665087584003524,0.0006059270684146745,12.859010270774979,Variant
85232A - SET/3 POLKADOT STACKING TINS,85232B - SET OF 3 BABUSHKA STACKING TINS,26,0.0038008152473284124,0.014762586757739341,0.0007160956263082516,12.76238373350638,Variant
85049A - TRADITIONAL CHRISTMAS RIBBONS,85049C - ROMANTIC PINKS RIBBONS,109,0.0183430648892806,0.013771069736697146,0.003002093202599978,11.884600600600601,Variant
85049A - TRADITIONAL CHRISTMAS RIBBONS,85049B - LUSH GREENS RIBBONS,73,0.0183430648892806,0.00930924314200727,0.0020105761815577836,11.774277235815697,Variant
85232B - SET OF 3 BABUSHKA STACKING TINS,85232D - SET/3 DECOUPAGE STACKING TINS,38,0.014762586757739341,0.0061143549630935335,0.0010466012999889832,11.59493075164717,Variant
47591B - SCOTTIES CHILDRENS APRON,47591D - PINK FAIRY CAKE CHILDRENS APRON,100,0.0077393411920237964,0.0313429547207227,0.0027542139473394293,11.354126925554604,Variant
84029E - RED WOOLLY HOTTIE WHITE HEART.,84029G - KNITTED UNION FLAG HOT WATER BOTTLE,357,0.031425581139142886,0.027734934449708055,0.009832543792001762,11.281203355651543,Variant
22197 - POPCORN HOLDER,22198 - LARGE POPCORN HOLDER,441,0.0627409937203922,0.01776467996033932,0.012146083507766883,10.897515160177225,Variant
16161P - WRAP ENGLISH ROSE,16161U - WRAP SUKI AND FRIENDS,41,0.012090999228820095,0.008758400352539386,0.001129227718409166,10.663371584934312,Variant
21171 - BATHROOM METAL SIGN,82580 - BATHROOM METAL SIGN,95,0.007160956263082516,0.03679629833645478,0.0026165032499724577,9.929928604329799,Variant
21733 - RED HANGING HEART T-LIGHT HOLDER,22804 - PINK HANGING HEART T-LIGHT HOLDER,314,0.04833645477580698,0.018425691307700783,0.008648231794645809,9.710212546684893,Variant
85049A - TRADITIONAL CHRISTMAS RIBBONS,85049F - BABY BOOM RIBBONS,54,0.0183430648892806,0.008648231794645809,0.0014872755315632918,9.375451885006024,Variant
22469 - HEART OF WICKER SMALL,22470 - HEART OF WICKER LARGE,1001,0.05896772061253718,0.05362454555469869,0.02756968161286769,8.718741176439543,Variant
85049A - TRADITIONAL CHRISTMAS RIBBONS,85049D - BRIGHT BLUES RIBBONS,62,0.0183430648892806,0.011016855789357717,0.001707612647350446,8.450060060060059,Variant
47591A - CAROUSEL CHILDRENS APRON,47591D - PINK FAIRY CAKE CHILDRENS APRON,18,0.0019279497631376006,0.0313429547207227,0.0004957585105210973,8.204167712779313,Variant
47566 - PARTY BUNTING,47566B - TEA TIME PARTY BUNTING,389,0.07293158532554808,0.020876941720832876,0.010713892255150381,7.036630423518722,Variant
22470 - HEART OF WICKER LARGE,23322 - LARGE WHITE HEART OF WICKER,202,0.05362454555469869,0.015451140244574198,0.005563512173625647,6.714673243813096,Variant
85099C - JUMBO  BAG BAROQUE BLACK WHITE,85099F - JUMBO BAG STRAWBERRY,623,0.0511457530020932,0.05037457309683816,0.017158752891924645,6.659854854461404,Variant
22469 - HEART OF WICKER SMALL,23321 - SMALL WHITE HEART OF WICKER,224,0.05896772061253718,0.01732400572876501,0.0061694392420403215,6.039250339165168,Variant
85099B - JUMBO BAG RED RETROSPOT,85099F - JUMBO BAG STRAWBERRY,1184,0.10892916161727444,0.05037457309683816,0.03260989313649884,5.9428372360183825,Variant
85099B - JUMBO BAG RED RETROSPOT,85099C - JUMBO  BAG BAROQUE BLACK WHITE,1106,0.10892916161727444,0.0511457530020932,0.03046160625757409,5.467629300279736,Variant
22470 - HEART OF WICKER LARGE,23321 - SMALL WHITE HEART OF WICKER,149,0.05362454555469869,0.01732400572876501,0.00410377878153575,4.417453617852422,Variant
22469 - HEART OF WICKER SMALL,23322 - LARGE WHITE HEART OF WICKER,143,0.05896772061253718,0.015451140244574198,0.0039385259446953836,4.32273722193221,Variant
